rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,orientation,x,y,z,w,orientation_covariance,angular_velocity,x,y,z,angular_velocity_covariance,linear_acceleration,x,y,z,linear_acceleration_covariance
1445170270311245332,,112422,,1411821253,210521500,imu0,,0.0,0.0,0.0,1.0,"[99999.9, 0.0, 0.0, 0.0, 99999.9, 0.0, 0.0, 0.0, 99999.9]",,-0.282743338823,-0.0579449311662,0.602487657788,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,6.83196616667,-0.392266,-7.95973091667,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1445170270311527476,,112423,,1411821253,215521500,imu0,,0.0,0.0,0.0,1.0,"[99999.9, 0.0, 0.0, 0.0, 99999.9, 0.0, 0.0, 0.0, 99999.9]",,-0.300894763044,-0.0432841654495,0.589223155473,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,6.840138375,-0.424954833333,-7.87800883333,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1445170270311537774,,112424,,1411821253,220521500,imu0,,0.0,0.0,0.0,1.0,"[99999.9, 0.0, 0.0, 0.0, 99999.9, 0.0, 0.0, 0.0, 99999.9]",,-0.314159265359,-0.0314159265359,0.566184809347,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,6.78293291667,-0.465815875,-7.79628675,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1445170270311552179,,112425,,1411821253,225521500,imu0,,0.0,0.0,0.0,1.0,"[99999.9, 0.0, 0.0, 0.0, 99999.9, 0.0, 0.0, 0.0, 99999.9]",,-0.325329372572,-0.0216420827247,0.548033385126,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,6.66034979167,-0.572054583333,-7.673703625,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1445170270311562224,,112426,,1411821253,230521500,imu0,,0.0,0.0,0.0,1.0,"[99999.9, 0.0, 0.0, 0.0, 99999.9, 0.0, 0.0, 0.0, 99999.9]",,-0.334405084682,-0.00349065850399,0.541052068118,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,6.668522,-0.547537958333,-7.58380933333,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1445170270311570261,,112427,,1411821253,235521500,imu0,,0.0,0.0,0.0,1.0,"[99999.9, 0.0, 0.0, 0.0, 99999.9, 0.0, 0.0, 0.0, 99999.9]",,-0.34138640169,0.0174532925199,0.548731516827,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,6.65217758333,-0.588399,-7.53477608333,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1445170270311592685,,112428,,1411821253,240521500,imu0,,0.0,0.0,0.0,1.0,"[99999.9, 0.0, 0.0, 0.0, 99999.9, 0.0, 0.0, 0.0, 99999.9]",,-0.353952772304,0.0376991118431,0.559203492339,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,6.70121083333,-0.670121083333,-7.5511205,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1445170270350966191,,112429,,1411821253,245521500,imu0,,0.0,0.0,0.0,1.0,"[99999.9, 0.0, 0.0, 0.0, 99999.9, 0.0, 0.0, 0.0, 99999.9]",,-0.349065850399,0.0635299847726,0.558505360638,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,6.75841629167,-0.73549875,-7.51025945833,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1445170270351017376,,112430,,1411821253,250521500,imu0,,0.0,0.0,0.0,1.0,"[99999.9, 0.0, 0.0, 0.0, 99999.9, 0.0, 0.0, 0.0, 99999.9]",,-0.349065850399,0.0858701991981,0.554316570433,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,6.75024408333,-0.776359791667,-7.55929270833,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1445170270351115476,,112431,,1411821253,255521500,imu0,,0.0,0.0,0.0,1.0,"[99999.9, 0.0, 0.0, 0.0, 99999.9, 0.0, 0.0, 0.0, 99999.9]",,-0.346971455296,0.116587994033,0.550825911929,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,6.75024408333,-0.768187583333,-7.65735920833,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1445170270351205660,,112432,,1411821253,260521500,imu0,,0.0,0.0,0.0,1.0,"[99999.9, 0.0, 0.0, 0.0, 99999.9, 0.0, 0.0, 0.0, 99999.9]",,-0.343480796792,0.134739418254,0.550127780229,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,6.62766095833,-0.751843166667,-7.673703625,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1445170270351292034,,112433,,1411821253,265521500,imu0,,0.0,0.0,0.0,1.0,"[99999.9, 0.0, 0.0, 0.0, 99999.9, 0.0, 0.0, 0.0, 99999.9]",,-0.342084533391,0.151494579073,0.545240858323,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,6.55411108333,-0.751843166667,-7.69822025,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1445170270351315205,,112434,,1411821253,270521500,imu0,,0.0,0.0,0.0,1.0,"[99999.9, 0.0, 0.0, 0.0, 99999.9, 0.0, 0.0, 0.0, 99999.9]",,-0.340688269989,0.168947871593,0.548033385126,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,6.52142225,-0.768187583333,-7.73090908333,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1445170270351455118,,112435,,1411821253,275521500,imu0,,0.0,0.0,0.0,1.0,"[99999.9, 0.0, 0.0, 0.0, 99999.9, 0.0, 0.0, 0.0, 99999.9]",,-0.34138640169,0.173136661798,0.544542726622,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,6.41518354167,-0.809048625,-7.76359791667,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1445170270351463833,,112436,,1411821253,280521500,imu0,,0.0,0.0,0.0,1.0,"[99999.9, 0.0, 0.0, 0.0, 99999.9, 0.0, 0.0, 0.0, 99999.9]",,-0.343480796792,0.180117978806,0.544542726622,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,6.496905625,-0.866254083333,-7.79628675,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1445170270351631188,,112437,,1411821253,285521500,imu0,,0.0,0.0,0.0,1.0,"[99999.9, 0.0, 0.0, 0.0, 99999.9, 0.0, 0.0, 0.0, 99999.9]",,-0.345575191895,0.189891822617,0.543844594921,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,6.51325004167,-0.947976166667,-7.80445895833,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1445170270351639358,,112438,,1411821253,290521500,imu0,,0.0,0.0,0.0,1.0,"[99999.9, 0.0, 0.0, 0.0, 99999.9, 0.0, 0.0, 0.0, 99999.9]",,-0.344877060194,0.199665666428,0.54244833152,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,6.48873341667,-0.980665,-7.76359791667,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1445170270391146263,,112439,,1411821253,295521500,imu0,,0.0,0.0,0.0,1.0,"[99999.9, 0.0, 0.0, 0.0, 99999.9, 0.0, 0.0, 0.0, 99999.9]",,-0.339292006588,0.208043246838,0.541052068118,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,6.43152795833,-1.06238708333,-7.771770125,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1445170270391234929,,112440,,1411821253,300521500,imu0,,0.0,0.0,0.0,1.0,"[99999.9, 0.0, 0.0, 0.0, 99999.9, 0.0, 0.0, 0.0, 99999.9]",,-0.334405084682,0.217118958948,0.545240858323,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,6.39066691667,-1.02969825,-7.71456466667,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1445170270391358283,,112441,,1411821253,305521500,imu0,,0.0,0.0,0.0,1.0,"[99999.9, 0.0, 0.0, 0.0, 99999.9, 0.0, 0.0, 0.0, 99999.9]",,-0.328820031076,0.21851522235,0.555014702134,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,6.28442820833,-1.02152604167,-7.722736875,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1445170270391476190,,112442,,1411821253,310521500,imu0,,0.0,0.0,0.0,1.0,"[99999.9, 0.0, 0.0, 0.0, 99999.9, 0.0, 0.0, 0.0, 99999.9]",,-0.323234977469,0.223402144255,0.565486677646,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,6.32528925,-1.02969825,-7.70639245833,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1445170270391533822,,112443,,1411821253,315521500,imu0,,0.0,0.0,0.0,1.0,"[99999.9, 0.0, 0.0, 0.0, 99999.9, 0.0, 0.0, 0.0, 99999.9]",,-0.321140582367,0.220609617452,0.573864258056,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,6.29260041667,-1.01335383333,-7.69004804167,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1445170270391655597,,112444,,1411821253,320521500,imu0,,0.0,0.0,0.0,1.0,"[99999.9, 0.0, 0.0, 0.0, 99999.9, 0.0, 0.0, 0.0, 99999.9]",,-0.316951792162,0.21851522235,0.571769862953,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,6.29260041667,-1.005181625,-7.673703625,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1445170270391688790,,112445,,1411821253,325521500,imu0,,0.0,0.0,0.0,1.0,"[99999.9, 0.0, 0.0, 0.0, 99999.9, 0.0, 0.0, 0.0, 99999.9]",,-0.312064870257,0.212232037043,0.573864258056,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,6.29260041667,-1.06238708333,-7.59198154167,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1445170270391739195,,112446,,1411821253,330521500,imu0,,0.0,0.0,0.0,1.0,"[99999.9, 0.0, 0.0, 0.0, 99999.9, 0.0, 0.0, 0.0, 99999.9]",,-0.311366738556,0.208043246838,0.574562389757,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,6.276256,-0.997009416667,-7.5511205,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1445170270391828009,,112447,,1411821253,335521500,imu0,,0.0,0.0,0.0,1.0,"[99999.9, 0.0, 0.0, 0.0, 99999.9, 0.0, 0.0, 0.0, 99999.9]",,-0.308574211753,0.201760061531,0.583638101867,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,6.32528925,-0.972492791667,-7.49391504167,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1445170270391836746,,112448,,1411821253,340521500,imu0,,0.0,0.0,0.0,1.0,"[99999.9, 0.0, 0.0, 0.0, 99999.9, 0.0, 0.0, 0.0, 99999.9]",,-0.312763001957,0.196873139625,0.587128760371,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,6.38249470833,-0.93163175,-7.42036516667,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1445170270433798252,,112449,,1411821253,345521500,imu0,,0.0,0.0,0.0,1.0,"[99999.9, 0.0, 0.0, 0.0, 99999.9, 0.0, 0.0, 0.0, 99999.9]",,-0.317649923863,0.187099295814,0.581543706765,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,6.34163366667,-0.915287333333,-7.30595425,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1445170270434040516,,112450,,1411821253,350521500,imu0,,0.0,0.0,0.0,1.0,"[99999.9, 0.0, 0.0, 0.0, 99999.9, 0.0, 0.0, 0.0, 99999.9]",,-0.323234977469,0.178721715404,0.578053048261,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,6.300772625,-0.956148375,-7.24057658333,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1445170270434178079,,112451,,1411821253,355521500,imu0,,0.0,0.0,0.0,1.0,"[99999.9, 0.0, 0.0, 0.0, 99999.9, 0.0, 0.0, 0.0, 99999.9]",,-0.331612557879,0.1752310569,0.575260521457,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,6.300772625,-0.907115125,-7.17519891667,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1445170270434187993,,112452,,1411821253,360521500,imu0,,0.0,0.0,0.0,1.0,"[99999.9, 0.0, 0.0, 0.0, 99999.9, 0.0, 0.0, 0.0, 99999.9]",,-0.337197611485,0.167551608191,0.562694150843,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,6.24356716667,-0.866254083333,-7.085304625,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1445170270434309204,,112453,,1411821253,365521500,imu0,,0.0,0.0,0.0,1.0,"[99999.9, 0.0, 0.0, 0.0, 99999.9, 0.0, 0.0, 0.0, 99999.9]",,-0.344877060194,0.160570291183,0.553618438733,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,6.276256,-0.809048625,-7.02809916667,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1445170270434432383,,112454,,1411821253,370521500,imu0,,0.0,0.0,0.0,1.0,"[99999.9, 0.0, 0.0, 0.0, 99999.9, 0.0, 0.0, 0.0, 99999.9]",,-0.354650904005,0.153588974176,0.541750199819,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,6.24356716667,-0.743670958333,-7.00358254167,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1445170270434582992,,112455,,1411821253,375521500,imu0,,0.0,0.0,0.0,1.0,"[99999.9, 0.0, 0.0, 0.0, 99999.9, 0.0, 0.0, 0.0, 99999.9]",,-0.36721727462,0.143815130364,0.525693170701,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,6.12098404167,-0.751843166667,-6.94637708333,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1445170270434737208,,112456,,1411821253,380521500,imu0,,0.0,0.0,0.0,1.0,"[99999.9, 0.0, 0.0, 0.0, 99999.9, 0.0, 0.0, 0.0, 99999.9]",,-0.374198591628,0.135437549955,0.511032404984,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,6.11281183333,-0.817220833333,-6.889171625,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1445170270434745510,,112457,,1411821253,385521500,imu0,,0.0,0.0,0.0,1.0,"[99999.9, 0.0, 0.0, 0.0, 99999.9, 0.0, 0.0, 0.0, 99999.9]",,-0.37629298673,0.128456232947,0.495673507566,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,6.18636170833,-0.915287333333,-6.88099941667,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1445170270434750365,,112458,,1411821253,390521500,imu0,,0.0,0.0,0.0,1.0,"[99999.9, 0.0, 0.0, 0.0, 99999.9, 0.0, 0.0, 0.0, 99999.9]",,-0.378387381832,0.117286125734,0.482409005251,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,6.12098404167,-0.972492791667,-6.89734383333,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1445170270484065225,,112459,,1411821253,395521500,imu0,,0.0,0.0,0.0,1.0,"[99999.9, 0.0, 0.0, 0.0, 99999.9, 0.0, 0.0, 0.0, 99999.9]",,-0.379085513533,0.107512281923,0.471937029739,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,6.17001729167,-1.03787045833,-6.92186045833,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1445170270484075821,,112460,,1411821253,400521500,imu0,,0.0,0.0,0.0,1.0,"[99999.9, 0.0, 0.0, 0.0, 99999.9, 0.0, 0.0, 0.0, 99999.9]",,-0.37629298673,0.0970403064109,0.461465054227,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,6.12915625,-1.01335383333,-6.90551604167,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1445170270484080296,,112461,,1411821253,405521500,imu0,,0.0,0.0,0.0,1.0,"[99999.9, 0.0, 0.0, 0.0, 99999.9, 0.0, 0.0, 0.0, 99999.9]",,-0.375594855029,0.0837758040957,0.462861317629,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,6.13732845833,-1.07055929167,-6.87282720833,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1445170270484203729,,112462,,1411821253,410521500,imu0,,0.0,0.0,0.0,1.0,"[99999.9, 0.0, 0.0, 0.0, 99999.9, 0.0, 0.0, 0.0, 99999.9]",,-0.374896723328,0.0712094334814,0.467050107834,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,6.202706125,-1.12776475,-6.840138375,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1445170270484211671,,112463,,1411821253,415521500,imu0,,0.0,0.0,0.0,1.0,"[99999.9, 0.0, 0.0, 0.0, 99999.9, 0.0, 0.0, 0.0, 99999.9]",,-0.374896723328,0.0572467994654,0.46355944933,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,6.17001729167,-1.103248125,-6.83196616667,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1445170270484432412,,112464,,1411821253,420521500,imu0,,0.0,0.0,0.0,1.0,"[99999.9, 0.0, 0.0, 0.0, 99999.9, 0.0, 0.0, 0.0, 99999.9]",,-0.376991118431,0.0488692190558,0.462861317629,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,6.29260041667,-1.04604266667,-6.92186045833,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1445170270484442273,,112465,,1411821253,425521500,imu0,,0.0,0.0,0.0,1.0,"[99999.9, 0.0, 0.0, 0.0, 99999.9, 0.0, 0.0, 0.0, 99999.9]",,-0.381878040336,0.0432841654495,0.458672527424,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,6.33346145833,-0.939803958333,-6.889171625,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1445170270484530432,,112466,,1411821253,430521500,imu0,,0.0,0.0,0.0,1.0,"[99999.9, 0.0, 0.0, 0.0, 99999.9, 0.0, 0.0, 0.0, 99999.9]",,-0.387463093943,0.0376991118431,0.448898683613,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,6.32528925,-0.817220833333,-6.88099941667,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1445170270484663393,,112467,,1411821253,435521500,imu0,,0.0,0.0,0.0,1.0,"[99999.9, 0.0, 0.0, 0.0, 99999.9, 0.0, 0.0, 0.0, 99999.9]",,-0.402123859659,0.0272271363311,0.426558469187,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,6.32528925,-0.719154333333,-6.84831058333,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1445170270484750897,,112468,,1411821253,440521500,imu0,,0.0,0.0,0.0,1.0,"[99999.9, 0.0, 0.0, 0.0, 99999.9, 0.0, 0.0, 0.0, 99999.9]",,-0.416086493675,0.0181514242207,0.400029464557,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,6.25991158333,-0.760015375,-6.80744954167,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1445170270533608489,,112469,,1411821253,445521500,imu0,,0.0,0.0,0.0,1.0,"[99999.9, 0.0, 0.0, 0.0, 99999.9, 0.0, 0.0, 0.0, 99999.9]",,-0.430747259392,0.00558505360638,0.380481776935,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,6.26808379167,-0.792704208333,-6.83196616667,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1445170270533707346,,112470,,1411821253,450521500,imu0,,0.0,0.0,0.0,1.0,"[99999.9, 0.0, 0.0, 0.0, 99999.9, 0.0, 0.0, 0.0, 99999.9]",,-0.438426708101,-0.00488692190558,0.36721727462,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,6.31711704167,-0.83356525,-6.89734383333,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1445170270533717246,,112471,,1411821253,455521500,imu0,,0.0,0.0,0.0,1.0,"[99999.9, 0.0, 0.0, 0.0, 99999.9, 0.0, 0.0, 0.0, 99999.9]",,-0.436332312999,-0.00558505360638,0.360235957612,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,6.42335575,-0.825393041667,-6.95454929167,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1445170270533746414,,112472,,1411821253,460521500,imu0,,0.0,0.0,0.0,1.0,"[99999.9, 0.0, 0.0, 0.0, 99999.9, 0.0, 0.0, 0.0, 99999.9]",,-0.439124839802,-0.0111701072128,0.346971455296,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,6.48873341667,-0.907115125,-6.99541033333,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1445170270533753288,,112473,,1411821253,465521500,imu0,,0.0,0.0,0.0,1.0,"[99999.9, 0.0, 0.0, 0.0, 99999.9, 0.0, 0.0, 0.0, 99999.9]",,-0.441219234904,-0.0146607657168,0.337895743186,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,6.46421679167,-0.964320583333,-7.02809916667,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1445170270533817121,,112474,,1411821253,470521500,imu0,,0.0,0.0,0.0,1.0,"[99999.9, 0.0, 0.0, 0.0, 99999.9, 0.0, 0.0, 0.0, 99999.9]",,-0.443313630007,-0.0160570291183,0.328820031076,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,6.472389,-0.997009416667,-7.04444358333,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1445170270533870736,,112475,,1411821253,475521500,imu0,,0.0,0.0,0.0,1.0,"[99999.9, 0.0, 0.0, 0.0, 99999.9, 0.0, 0.0, 0.0, 99999.9]",,-0.432841654495,-0.0258308729295,0.329518162777,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,6.41518354167,-1.0787315,-7.04444358333,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1445170270533903778,,112476,,1411821253,480521500,imu0,,0.0,0.0,0.0,1.0,"[99999.9, 0.0, 0.0, 0.0, 99999.9, 0.0, 0.0, 0.0, 99999.9]",,-0.424464074085,-0.0321140582367,0.328121899375,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,6.42335575,-1.103248125,-7.12616566667,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1445170270533933834,,112477,,1411821253,485521500,imu0,,0.0,0.0,0.0,1.0,"[99999.9, 0.0, 0.0, 0.0, 99999.9, 0.0, 0.0, 0.0, 99999.9]",,-0.413992098573,-0.0404916386463,0.334405084682,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,6.496905625,-1.07055929167,-7.21605995833,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1445170270533961461,,112478,,1411821253,490521500,imu0,,0.0,0.0,0.0,1.0,"[99999.9, 0.0, 0.0, 0.0, 99999.9, 0.0, 0.0, 0.0, 99999.9]",,-0.400727596258,-0.0425860337487,0.339990138288,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,6.545938875,-1.03787045833,-7.30595425,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1445170270584008267,,112479,,1411821253,495521500,imu0,,0.0,0.0,0.0,1.0,"[99999.9, 0.0, 0.0, 0.0, 99999.9, 0.0, 0.0, 0.0, 99999.9]",,-0.392350015848,-0.0397935069455,0.335801348084,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,6.57862770833,-1.02152604167,-7.38767633333,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1445170270584123753,,112480,,1411821253,500521500,imu0,,0.0,0.0,0.0,1.0,"[99999.9, 0.0, 0.0, 0.0, 99999.9, 0.0, 0.0, 0.0, 99999.9]",,-0.383274303738,-0.0439822971503,0.330216294477,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,6.5704555,-0.93163175,-7.44488179167,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
